ID	NAME	URI	TYPE	MAPPINGS
252	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_04.raw	RAW	-
253	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_05.raw	RAW	-
254	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_06.raw	RAW	-
255	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_07.raw	RAW	-
256	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_08.raw	RAW	-
257	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_09.raw	RAW	-
258	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_10.raw	RAW	-
259	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_11.raw	RAW	-
260	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_12.raw	RAW	-
261	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_13.raw	RAW	-
262	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_14.raw	RAW	-
263	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_15.raw	RAW	-
264	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_16.raw	RAW	-
265	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_17.raw	RAW	-
266	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_18.raw	RAW	-
267	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_19.raw	RAW	-
268	20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150616_exp0672_Michele_F9-Oocyten-HPLC_C16_20.raw	RAW	-
269	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_01.raw	RAW	-
270	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_02.raw	RAW	-
271	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_03.raw	RAW	-
272	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_04.raw	RAW	-
273	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_05.raw	RAW	-
274	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_06.raw	RAW	-
275	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_07.raw	RAW	-
276	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_08.raw	RAW	-
277	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_09.raw	RAW	-
278	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_10.raw	RAW	-
279	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_11.raw	RAW	-
280	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_12.raw	RAW	-
281	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_13.raw	RAW	-
282	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_14.raw	RAW	-
283	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_15.raw	RAW	-
284	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_16.raw	RAW	-
285	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_17.raw	RAW	-
286	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_18.raw	RAW	-
287	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_19.raw	RAW	-
288	20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20150619_exp0672_Michele_F9-Oocyten-HPLC_C32_20.raw	RAW	-
289	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_01.raw	RAW	-
290	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_02.raw	RAW	-
291	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_03.raw	RAW	-
292	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_04.raw	RAW	-
293	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_05.raw	RAW	-
294	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_06.raw	RAW	-
295	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_07.raw	RAW	-
296	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_08.raw	RAW	-
297	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_09.raw	RAW	-
298	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_10.raw	RAW	-
299	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_11.raw	RAW	-
300	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_12.raw	RAW	-
301	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_13.raw	RAW	-
302	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_14.raw	RAW	-
303	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_15.raw	RAW	-
304	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_16.raw	RAW	-
305	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_17.raw	RAW	-
306	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_18.raw	RAW	-
307	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_19.raw	RAW	-
308	20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_1c_20.raw	RAW	-
309	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_01.raw	RAW	-
310	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_02.raw	RAW	-
311	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_03.raw	RAW	-
312	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_04.raw	RAW	-
313	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_05.raw	RAW	-
314	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_06.raw	RAW	-
315	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_07.raw	RAW	-
316	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_08.raw	RAW	-
317	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_09.raw	RAW	-
318	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_10.raw	RAW	-
319	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_11.raw	RAW	-
320	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_12.raw	RAW	-
321	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_13.raw	RAW	-
322	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_14.raw	RAW	-
323	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_15.raw	RAW	-
324	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_16.raw	RAW	-
325	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_17.raw	RAW	-
326	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_18.raw	RAW	-
327	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_19.raw	RAW	-
328	20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_2c_20.raw	RAW	-
329	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_01.raw	RAW	-
330	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_02.raw	RAW	-
331	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_03.raw	RAW	-
332	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_04.raw	RAW	-
333	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_05.raw	RAW	-
334	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_06.raw	RAW	-
335	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_07.raw	RAW	-
336	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_08.raw	RAW	-
337	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_09.raw	RAW	-
338	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_10.raw	RAW	-
339	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_11.raw	RAW	-
340	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_12.raw	RAW	-
341	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_13.raw	RAW	-
342	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_14.raw	RAW	-
343	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_15.raw	RAW	-
344	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_16.raw	RAW	-
345	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_17.raw	RAW	-
346	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_18.raw	RAW	-
347	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_19.raw	RAW	-
348	20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_4c_20.raw	RAW	-
349	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_01.raw	RAW	-
350	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_02.raw	RAW	-
351	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_03.raw	RAW	-
352	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_04.raw	RAW	-
353	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_05.raw	RAW	-
354	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_06.raw	RAW	-
355	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_07.raw	RAW	-
356	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_08.raw	RAW	-
357	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_09.raw	RAW	-
358	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_10.raw	RAW	-
359	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_11.raw	RAW	-
360	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_12.raw	RAW	-
361	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_13.raw	RAW	-
362	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_14.raw	RAW	-
363	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_15.raw	RAW	-
364	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_16.raw	RAW	-
365	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_17.raw	RAW	-
366	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_18.raw	RAW	-
367	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_19.raw	RAW	-
368	20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160523_exp0746_Michele_Oocyten-F9_HPLC_M2_20.raw	RAW	-
369	20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/10/PXD007082/20160729_exp0746_Michele_Oocyten-F9_HPLC_8c_01.raw	RAW	-
